entry,at,order
"""Ton @ y-BrAbw25C"" bets 2",2020-12-31T05:04:24.645Z,160939106464700
"Turn: 5♠, 4♥, A♣ [8♥]",2020-12-31T05:04:15.800Z,160939105580400
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:04:14.982Z,160939105498300
"""charles @ ZRFl3F81GH"" folds",2020-12-31T05:04:09.862Z,160939104986300
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T05:03:27.914Z,160939100791500
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T05:02:45.104Z,160939096510500
"""Steve @ vKtqqQXap1"" folds",2020-12-31T05:02:44.250Z,160939096425100
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T05:02:38.151Z,160939095815200
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T05:02:33.007Z,160939095300800
"""charles @ ZRFl3F81GH"" checks",2020-12-31T05:02:31.622Z,160939095162300
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:02:15.680Z,160939093568100
"""Ton @ y-BrAbw25C"" checks",2020-12-31T05:02:12.695Z,160939093269600
"Flop:  [5♠, 4♥, A♣]",2020-12-31T05:02:06.131Z,160939092613300
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:02:05.324Z,160939092532500
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T05:02:01.566Z,160939092156700
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T05:02:00.644Z,160939092064500
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T05:01:56.833Z,160939091683300
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T05:01:42.969Z,160939090297000
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T05:01:39.743Z,160939089974400
"""Sean @ dT098Gir6A"" posts a big blind of 2",2020-12-31T05:01:21.566Z,160939088157210
"""Ton @ y-BrAbw25C"" posts a small blind of 1",2020-12-31T05:01:21.566Z,160939088157209
"Your hand is 2♦, Q♥",2020-12-31T05:01:21.566Z,160939088157203
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (26) | #3 ""Ton @ y-BrAbw25C"" (32) | #4 ""Sean @ dT098Gir6A"" (274) | #6 ""charles @ ZRFl3F81GH"" (83) | #7 ""Alex St @ hgOw7xr4v6"" (308) | #10 ""ChadSlap @ 8jqQZhEvdi"" (77)",2020-12-31T05:01:21.566Z,160939088157202
"-- starting hand #47  (No Limit Texas Hold'em) (dealer: ""Steve @ vKtqqQXap1"") --",2020-12-31T05:01:21.566Z,160939088157201
"The admin updated the player ""charles @ ZRFl3F81GH"" stack from 3 to 83.",2020-12-31T05:01:21.566Z,160939088157200
"-- ending hand #46 --",2020-12-31T05:01:15.544Z,160939087554603
"""charles @ ZRFl3F81GH"" shows a 10♣, A♠.",2020-12-31T05:01:15.544Z,160939087554602
"""ChadSlap @ 8jqQZhEvdi"" collected 31 from pot with Pair, 7's (combination: 7♦, 7♠, Q♣, 9♦, 8♥)",2020-12-31T05:01:15.544Z,160939087554601
"""ChadSlap @ 8jqQZhEvdi"" shows a 9♦, 7♦.",2020-12-31T05:01:15.544Z,160939087554600
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T05:01:14.730Z,160939087473200
"""charles @ ZRFl3F81GH"" checks",2020-12-31T05:01:11.435Z,160939087143500
"River: 8♥, 4♥, 7♠, 6♦ [Q♣]",2020-12-31T05:00:59.537Z,160939085954000
"""Sean @ dT098Gir6A"" folds",2020-12-31T05:00:58.729Z,160939085872900
"""Steve @ vKtqqQXap1"" folds",2020-12-31T05:00:46.839Z,160939084684000
"""ChadSlap @ 8jqQZhEvdi"" calls 4",2020-12-31T05:00:32.898Z,160939083289900
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T05:00:29.553Z,160939082955400
"""charles @ ZRFl3F81GH"" bets 4",2020-12-31T05:00:23.109Z,160939082311000
"""Sean @ dT098Gir6A"" checks",2020-12-31T05:00:10.866Z,160939081086700
"""Steve @ vKtqqQXap1"" checks",2020-12-31T05:00:05.827Z,160939080582800
"Turn: 8♥, 4♥, 7♠ [6♦]",2020-12-31T04:59:58.918Z,160939079892000
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:59:58.107Z,160939079810800
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:59:15.691Z,160939075569200
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T04:59:07.476Z,160939074747600
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T04:58:56.932Z,160939073693300
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:58:54.182Z,160939073418200
"""charles @ ZRFl3F81GH"" bets 2",2020-12-31T04:58:41.371Z,160939072137300
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:58:32.855Z,160939071285600
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:58:24.876Z,160939070487700
"""Steve @ vKtqqQXap1"" checks",2020-12-31T04:57:55.199Z,160939067520000
"Flop:  [8♥, 4♥, 7♠]",2020-12-31T04:57:45.090Z,160939066509100
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:57:44.280Z,160939066428100
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T04:57:38.935Z,160939065893600
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T04:57:38.072Z,160939065807300
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:57:33.788Z,160939065378900
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T04:57:31.737Z,160939065173700
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:57:15.511Z,160939063551100
"WARNING: the admin queued the stack change for the player ""charles @ ZRFl3F81GH"" adding 80 chips in the next hand.",2020-12-31T04:57:09.976Z,160939062997700
"""Alex St @ hgOw7xr4v6"" posts a missing small blind of 1",2020-12-31T04:56:49.650Z,160939060965411
"""Ton @ y-BrAbw25C"" posts a big blind of 2",2020-12-31T04:56:49.650Z,160939060965410
"""Steve @ vKtqqQXap1"" posts a small blind of 1",2020-12-31T04:56:49.650Z,160939060965409
"Your hand is 2♥, 4♦",2020-12-31T04:56:49.650Z,160939060965403
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (30) | #3 ""Ton @ y-BrAbw25C"" (34) | #4 ""Sean @ dT098Gir6A"" (278) | #6 ""charles @ ZRFl3F81GH"" (11) | #7 ""Alex St @ hgOw7xr4v6"" (313) | #10 ""ChadSlap @ 8jqQZhEvdi"" (54)",2020-12-31T04:56:49.650Z,160939060965402
"-- starting hand #46  (No Limit Texas Hold'em) (dealer: ""ChadSlap @ 8jqQZhEvdi"") --",2020-12-31T04:56:49.650Z,160939060965401
"The player ""Alex St @ hgOw7xr4v6"" joined the game with a stack of 313.",2020-12-31T04:56:49.650Z,160939060965400
"-- ending hand #45 --",2020-12-31T04:56:43.592Z,160939060359404
"""Sean @ dT098Gir6A"" collected 19 from pot with Two Pair, 6's & 3's (combination: 6♥, 6♠, 3♦, 3♥, 10♣)",2020-12-31T04:56:43.592Z,160939060359403
"""Sean @ dT098Gir6A"" shows a 3♦, 5♥.",2020-12-31T04:56:43.592Z,160939060359402
"""Ton @ y-BrAbw25C"" collected 19 from pot with Two Pair, 6's & 3's (combination: 6♥, 6♠, 3♣, 3♥, 10♣)",2020-12-31T04:56:43.592Z,160939060359401
"""Ton @ y-BrAbw25C"" shows a 3♣, 5♣.",2020-12-31T04:56:43.592Z,160939060359400
"""Ton @ y-BrAbw25C"" calls 8",2020-12-31T04:56:42.787Z,160939060278800
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T04:56:38.855Z,160939059885600
"""Sean @ dT098Gir6A"" raises to 8",2020-12-31T04:56:36.984Z,160939059698500
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:56:30.604Z,160939059060500
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T04:56:27.722Z,160939058772200
"River: 9♣, 3♥, 10♣, 6♥ [6♠]",2020-12-31T04:56:17.013Z,160939057701600
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:56:16.205Z,160939057620600
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:56:15.071Z,160939057507200
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T04:56:06.428Z,160939056642900
"Turn: 9♣, 3♥, 10♣ [6♥]",2020-12-31T04:56:03.418Z,160939056342000
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:56:02.597Z,160939056259800
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:55:59.845Z,160939055984600
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:55:46.397Z,160939054639800
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T04:55:35.734Z,160939053573500
"Flop:  [9♣, 3♥, 10♣]",2020-12-31T04:55:29.626Z,160939052963000
"""Steve @ vKtqqQXap1"" checks",2020-12-31T04:55:28.822Z,160939052882300
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T04:55:27.969Z,160939052797200
"""charles @ ZRFl3F81GH"" folds",2020-12-31T04:55:24.917Z,160939052491800
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:55:22.745Z,160939052274600
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:55:16.226Z,160939051622700
"""Steve @ vKtqqQXap1"" posts a big blind of 2",2020-12-31T04:55:10.620Z,160939051062208
"""ChadSlap @ 8jqQZhEvdi"" posts a small blind of 1",2020-12-31T04:55:10.620Z,160939051062207
"Your hand is 4♦, 2♠",2020-12-31T04:55:10.620Z,160939051062202
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (32) | #3 ""Ton @ y-BrAbw25C"" (29) | #4 ""Sean @ dT098Gir6A"" (273) | #6 ""charles @ ZRFl3F81GH"" (11) | #10 ""ChadSlap @ 8jqQZhEvdi"" (62)",2020-12-31T04:55:10.620Z,160939051062201
"-- starting hand #45  (No Limit Texas Hold'em) (dead button) --",2020-12-31T04:55:10.620Z,160939051062200
"-- ending hand #44 --",2020-12-31T04:55:07.701Z,160939050770202
"""Sean @ dT098Gir6A"" collected 20 from pot",2020-12-31T04:55:07.701Z,160939050770201
"Uncalled bet of 10 returned to ""Sean @ dT098Gir6A""",2020-12-31T04:55:07.701Z,160939050770200
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:55:06.893Z,160939050689400
"""Sean @ dT098Gir6A"" bets 10",2020-12-31T04:55:00.605Z,160939050060600
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:54:29.877Z,160939046987800
"The player ""Alex St @ hgOw7xr4v6"" sit back with the stack of 313.",2020-12-31T04:54:29.093Z,160939046909400
"River: 5♦, K♣, 6♦, 5♠ [A♥]",2020-12-31T04:54:23.470Z,160939046347500
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:54:22.661Z,160939046266300
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T04:54:19.182Z,160939045918300
"""charles @ ZRFl3F81GH"" folds",2020-12-31T04:54:02.273Z,160939044227400
"""Sean @ dT098Gir6A"" bets 2",2020-12-31T04:53:59.456Z,160939043945700
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:53:50.084Z,160939043008400
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T04:53:47.241Z,160939042724200
"Turn: 5♦, K♣, 6♦ [5♠]",2020-12-31T04:53:41.432Z,160939042143300
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T04:53:40.625Z,160939042062600
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:53:35.112Z,160939041511300
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:53:34.252Z,160939041425300
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T04:53:31.279Z,160939041128000
"Flop:  [5♦, K♣, 6♦]",2020-12-31T04:53:24.503Z,160939040450500
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T04:53:23.694Z,160939040369500
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T04:53:20.711Z,160939040071200
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:53:19.625Z,160939039962600
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:53:18.455Z,160939039845600
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:53:17.019Z,160939039702000
"""ChadSlap @ 8jqQZhEvdi"" posts a big blind of 2",2020-12-31T04:53:04.543Z,160939038454509
"Dead Small Blind",2020-12-31T04:53:04.543Z,160939038454508
"Your hand is 4♠, 5♥",2020-12-31T04:53:04.543Z,160939038454503
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (32) | #3 ""Ton @ y-BrAbw25C"" (35) | #4 ""Sean @ dT098Gir6A"" (259) | #6 ""charles @ ZRFl3F81GH"" (15) | #10 ""ChadSlap @ 8jqQZhEvdi"" (66)",2020-12-31T04:53:04.543Z,160939038454502
"-- starting hand #44  (No Limit Texas Hold'em) (dealer: ""charles @ ZRFl3F81GH"") --",2020-12-31T04:53:04.543Z,160939038454501
"The player ""Alex St @ hgOw7xr4v6"" stand up with the stack of 313.",2020-12-31T04:53:04.543Z,160939038454500
"-- ending hand #43 --",2020-12-31T04:52:58.501Z,160939037850302
"""Sean @ dT098Gir6A"" collected 76 from pot with Two Pair, A's & 7's (combination: A♦, A♥, 7♦, 7♥, 8♣)",2020-12-31T04:52:58.501Z,160939037850301
"""Sean @ dT098Gir6A"" shows a A♦, 7♦.",2020-12-31T04:52:58.501Z,160939037850300
"""charles @ ZRFl3F81GH"" calls 10",2020-12-31T04:52:57.686Z,160939037768700
"""Sean @ dT098Gir6A"" bets 10",2020-12-31T04:52:47.728Z,160939036772900
"""charles @ ZRFl3F81GH"" checks",2020-12-31T04:52:41.210Z,160939036121100
"River: 3♠, 7♥, 8♣, A♥ [4♥]",2020-12-31T04:52:35.605Z,160939035560900
"""Sean @ dT098Gir6A"" calls 8",2020-12-31T04:52:34.792Z,160939035479300
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T04:52:30.740Z,160939035074100
"""charles @ ZRFl3F81GH"" bets 8",2020-12-31T04:52:25.951Z,160939034595200
"Turn: 3♠, 7♥, 8♣ [A♥]",2020-12-31T04:52:17.241Z,160939033724200
"""Sean @ dT098Gir6A"" calls 10",2020-12-31T04:52:16.433Z,160939033643400
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:52:15.062Z,160939033506300
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:52:09.884Z,160939032988500
"""Alex St @ hgOw7xr4v6"" calls 10",2020-12-31T04:52:09.014Z,160939032901400
"""charles @ ZRFl3F81GH"" bets 10",2020-12-31T04:52:02.300Z,160939032230100
"Flop:  [3♠, 7♥, 8♣]",2020-12-31T04:51:39.974Z,160939029997500
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T04:51:39.143Z,160939029914400
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T04:51:36.590Z,160939029659100
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:51:33.812Z,160939029381300
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:51:31.346Z,160939029134700
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T04:51:30.480Z,160939029048700
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T04:51:22.977Z,160939028297800
"""Alex St @ hgOw7xr4v6"" posts a big blind of 2",2020-12-31T04:51:19.918Z,160939027991909
"""charles @ ZRFl3F81GH"" posts a small blind of 1",2020-12-31T04:51:19.918Z,160939027991908
"Your hand is J♣, Q♥",2020-12-31T04:51:19.918Z,160939027991902
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (34) | #3 ""Ton @ y-BrAbw25C"" (37) | #4 ""Sean @ dT098Gir6A"" (213) | #6 ""charles @ ZRFl3F81GH"" (45) | #7 ""Alex St @ hgOw7xr4v6"" (325) | #10 ""ChadSlap @ 8jqQZhEvdi"" (66)",2020-12-31T04:51:19.918Z,160939027991901
"-- starting hand #43  (No Limit Texas Hold'em) (dealer: ""Sean @ dT098Gir6A"") --",2020-12-31T04:51:19.918Z,160939027991900
"-- ending hand #42 --",2020-12-31T04:51:13.871Z,160939027387203
"""Alex St @ hgOw7xr4v6"" shows a 8♥, 3♥.",2020-12-31T04:51:13.871Z,160939027387202
"""Sean @ dT098Gir6A"" collected 44 from pot with Pair, Q's (combination: Q♣, Q♠, K♥, 10♦, 9♦)",2020-12-31T04:51:13.871Z,160939027387201
"""Sean @ dT098Gir6A"" shows a Q♣, Q♠.",2020-12-31T04:51:13.871Z,160939027387200
"""Sean @ dT098Gir6A"" calls 8",2020-12-31T04:51:13.063Z,160939027306400
"""Alex St @ hgOw7xr4v6"" bets 8",2020-12-31T04:51:11.054Z,160939027105500
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:51:07.253Z,160939026725400
"River: K♥, 9♦, 10♦, 8♠ [2♦]",2020-12-31T04:51:00.451Z,160939026045700
"""Sean @ dT098Gir6A"" calls 8",2020-12-31T04:50:59.647Z,160939025964800
"""Alex St @ hgOw7xr4v6"" bets 8",2020-12-31T04:50:58.097Z,160939025809700
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:50:54.619Z,160939025461900
"Turn: K♥, 9♦, 10♦ [8♠]",2020-12-31T04:50:43.853Z,160939024385400
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:50:43.046Z,160939024304700
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:50:41.050Z,160939024105100
"""charles @ ZRFl3F81GH"" folds",2020-12-31T04:50:37.827Z,160939023782800
"""Sean @ dT098Gir6A"" bets 2",2020-12-31T04:50:07.451Z,160939020745200
"Flop:  [K♥, 9♦, 10♦]",2020-12-31T04:49:59.969Z,160939019997000
"""charles @ ZRFl3F81GH"" checks",2020-12-31T04:49:59.157Z,160939019916100
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:49:38.682Z,160939017868300
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:49:34.940Z,160939017494200
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T04:49:30.953Z,160939017095400
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T04:49:30.092Z,160939017009300
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:49:20.050Z,160939016005100
"""charles @ ZRFl3F81GH"" posts a big blind of 2",2020-12-31T04:49:09.490Z,160939014949109
"""Sean @ dT098Gir6A"" posts a small blind of 1",2020-12-31T04:49:09.490Z,160939014949108
"Your hand is A♣, 6♥",2020-12-31T04:49:09.490Z,160939014949102
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (36) | #3 ""Ton @ y-BrAbw25C"" (37) | #4 ""Sean @ dT098Gir6A"" (189) | #6 ""charles @ ZRFl3F81GH"" (47) | #7 ""Alex St @ hgOw7xr4v6"" (345) | #10 ""ChadSlap @ 8jqQZhEvdi"" (66)",2020-12-31T04:49:09.490Z,160939014949101
"-- starting hand #42  (No Limit Texas Hold'em) (dealer: ""Ton @ y-BrAbw25C"") --",2020-12-31T04:49:09.490Z,160939014949100
"-- ending hand #41 --",2020-12-31T04:49:03.444Z,160939014344602
"""Alex St @ hgOw7xr4v6"" collected 71 from pot with Straight, K High (combination: K♥, Q♦, J♥, 10♣, 9♣)",2020-12-31T04:49:03.444Z,160939014344601
"""Alex St @ hgOw7xr4v6"" shows a 8♥, J♥.",2020-12-31T04:49:03.444Z,160939014344600
"""ChadSlap @ 8jqQZhEvdi"" calls 10",2020-12-31T04:49:02.627Z,160939014262800
"""Alex St @ hgOw7xr4v6"" bets 10",2020-12-31T04:49:00.927Z,160939014092800
"River: Q♦, 10♣, 8♣, 9♣ [K♥]",2020-12-31T04:48:54.318Z,160939013432200
"""ChadSlap @ 8jqQZhEvdi"" calls 8",2020-12-31T04:48:53.509Z,160939013350900
"""Alex St @ hgOw7xr4v6"" bets 8",2020-12-31T04:48:46.682Z,160939012668300
"Turn: Q♦, 10♣, 8♣ [9♣]",2020-12-31T04:48:38.391Z,160939011839300
"""charles @ ZRFl3F81GH"" folds",2020-12-31T04:48:37.585Z,160939011758600
"""Sean @ dT098Gir6A"" folds",2020-12-31T04:48:34.242Z,160939011424300
"""ChadSlap @ 8jqQZhEvdi"" calls 8",2020-12-31T04:48:32.459Z,160939011246000
"""Alex St @ hgOw7xr4v6"" bets 8",2020-12-31T04:48:29.292Z,160939010929300
"""charles @ ZRFl3F81GH"" checks",2020-12-31T04:48:23.700Z,160939010370100
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:48:20.706Z,160939010070700
"Flop:  [Q♦, 10♣, 8♣]",2020-12-31T04:48:07.709Z,160939008771100
"""charles @ ZRFl3F81GH"" calls 4",2020-12-31T04:48:06.902Z,160939008690300
"""Sean @ dT098Gir6A"" calls 4",2020-12-31T04:47:59.887Z,160939007988800
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:47:57.237Z,160939007723800
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:47:51.015Z,160939007101600
"""ChadSlap @ 8jqQZhEvdi"" calls 4",2020-12-31T04:47:38.054Z,160939005805500
"""Alex St @ hgOw7xr4v6"" raises to 4",2020-12-31T04:47:32.082Z,160939005208200
"""charles @ ZRFl3F81GH"" checks",2020-12-31T04:47:25.501Z,160939004550200
"""charles @ ZRFl3F81GH"" posts a missed big blind of 2",2020-12-31T04:47:19.633Z,160939003963615
"""ChadSlap @ 8jqQZhEvdi"" posts a missed big blind of 2",2020-12-31T04:47:19.633Z,160939003963614
"""charles @ ZRFl3F81GH"" posts a missing small blind of 1",2020-12-31T04:47:19.633Z,160939003963613
"""ChadSlap @ 8jqQZhEvdi"" posts a missing small blind of 1",2020-12-31T04:47:19.633Z,160939003963612
"""Sean @ dT098Gir6A"" posts a big blind of 2",2020-12-31T04:47:19.633Z,160939003963611
"""Ton @ y-BrAbw25C"" posts a small blind of 1",2020-12-31T04:47:19.633Z,160939003963610
"Your hand is 7♦, 2♥",2020-12-31T04:47:19.633Z,160939003963604
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (36) | #3 ""Ton @ y-BrAbw25C"" (38) | #4 ""Sean @ dT098Gir6A"" (193) | #6 ""charles @ ZRFl3F81GH"" (52) | #7 ""Alex St @ hgOw7xr4v6"" (304) | #10 ""ChadSlap @ 8jqQZhEvdi"" (97)",2020-12-31T04:47:19.633Z,160939003963603
"-- starting hand #41  (No Limit Texas Hold'em) (dealer: ""Steve @ vKtqqQXap1"") --",2020-12-31T04:47:19.633Z,160939003963602
"The player ""charles @ ZRFl3F81GH"" joined the game with a stack of 52.",2020-12-31T04:47:19.633Z,160939003963601
"The player ""ChadSlap @ 8jqQZhEvdi"" joined the game with a stack of 97.",2020-12-31T04:47:19.633Z,160939003963600
"-- ending hand #40 --",2020-12-31T04:47:16.711Z,160939003671202
"""Alex St @ hgOw7xr4v6"" collected 6 from pot",2020-12-31T04:47:16.711Z,160939003671201
"Uncalled bet of 8 returned to ""Alex St @ hgOw7xr4v6""",2020-12-31T04:47:16.711Z,160939003671200
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:47:15.901Z,160939003590200
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:46:53.215Z,160939001321600
"""Alex St @ hgOw7xr4v6"" bets 8",2020-12-31T04:46:45.602Z,160939000560300
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:46:38.702Z,160938999870300
"""Steve @ vKtqqQXap1"" checks",2020-12-31T04:46:31.215Z,160938999121600
"The player ""charles @ ZRFl3F81GH"" sit back with the stack of 52.",2020-12-31T04:45:57.130Z,160938995713100
"Flop:  [K♠, A♥, 2♣]",2020-12-31T04:45:54.887Z,160938995488800
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:45:54.081Z,160938995408200
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T04:45:51.178Z,160938995117900
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:45:50.319Z,160938995032000
"The player ""ChadSlap @ 8jqQZhEvdi"" sit back with the stack of 97.",2020-12-31T04:45:49.389Z,160938994939000
"""Sean @ dT098Gir6A"" folds",2020-12-31T04:45:47.187Z,160938994718800
"""Ton @ y-BrAbw25C"" posts a big blind of 2",2020-12-31T04:45:39.996Z,160938993999707
"""Steve @ vKtqqQXap1"" posts a small blind of 1",2020-12-31T04:45:39.996Z,160938993999706
"Your hand is 7♠, J♥",2020-12-31T04:45:39.996Z,160938993999702
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (38) | #3 ""Ton @ y-BrAbw25C"" (40) | #4 ""Sean @ dT098Gir6A"" (193) | #7 ""Alex St @ hgOw7xr4v6"" (300)",2020-12-31T04:45:39.996Z,160938993999701
"-- starting hand #40  (No Limit Texas Hold'em) (dealer: ""Alex St @ hgOw7xr4v6"") --",2020-12-31T04:45:39.996Z,160938993999700
"-- ending hand #39 --",2020-12-31T04:45:37.085Z,160938993708602
"""Alex St @ hgOw7xr4v6"" collected 8 from pot",2020-12-31T04:45:37.085Z,160938993708601
"Uncalled bet of 8 returned to ""Alex St @ hgOw7xr4v6""",2020-12-31T04:45:37.085Z,160938993708600
"""Sean @ dT098Gir6A"" folds",2020-12-31T04:45:36.274Z,160938993627500
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:45:30.242Z,160938993024300
"""Steve @ vKtqqQXap1"" folds",2020-12-31T04:45:16.429Z,160938991642900
"""Alex St @ hgOw7xr4v6"" bets 8",2020-12-31T04:45:08.721Z,160938990872200
"Turn: Q♠, A♦, 10♠ [A♥]",2020-12-31T04:44:55.395Z,160938989539600
"""Sean @ dT098Gir6A"" checks",2020-12-31T04:44:54.579Z,160938989458100
"""Ton @ y-BrAbw25C"" checks",2020-12-31T04:44:53.720Z,160938989372200
"""Steve @ vKtqqQXap1"" checks",2020-12-31T04:44:48.099Z,160938988810000
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T04:44:40.246Z,160938988024600
"Flop:  [Q♠, A♦, 10♠]",2020-12-31T04:44:31.543Z,160938987154500
"""Steve @ vKtqqQXap1"" checks",2020-12-31T04:44:30.733Z,160938987073400
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T04:44:11.731Z,160938985173100
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T04:44:09.370Z,160938984937100
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T04:44:08.508Z,160938984850900
"""Steve @ vKtqqQXap1"" posts a big blind of 2",2020-12-31T04:44:01.842Z,160938984184407
"""Alex St @ hgOw7xr4v6"" posts a small blind of 1",2020-12-31T04:44:01.842Z,160938984184406
"Your hand is 9♥, 8♦",2020-12-31T04:44:01.842Z,160938984184402
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (40) | #3 ""Ton @ y-BrAbw25C"" (42) | #4 ""Sean @ dT098Gir6A"" (195) | #7 ""Alex St @ hgOw7xr4v6"" (294)",2020-12-31T04:44:01.842Z,160938984184401
"-- starting hand #39  (No Limit Texas Hold'em) (dealer: ""Sean @ dT098Gir6A"") --",2020-12-31T04:44:01.842Z,160938984184400
"-- ending hand #38 --",2020-12-31T04:43:55.832Z,160938983583503
"""Alex St @ hgOw7xr4v6"" shows a A♠, 4♠.",2020-12-31T04:43:55.832Z,160938983583502
"""Steve @ vKtqqQXap1"" collected 24 from pot with Two Pair, 9's & 3's (combination: 9♣, 9♦, 3♣, 3♠, K♣)",2020-12-31T04:43:55.832Z,160938983583501
"""Steve @ vKtqqQXap1"" shows a 9♣, K♣.",2020-12-31T04:43:55.832Z,160938983583500
"""Sean @ dT098Gir6A"" folds",2020-12-31T04:43:55.025Z,160938983502500
"""Ton @ y-BrAbw25C"" folds",2020-12-31T04:43:54.162Z,160938983416300
